idx,status,contact,legal_code,name
8272,정상,488-7510,서울특별시 강동구 천호동 233-145번지 19통4반,CH동물병원
8273,정상,02-476-7582,서울특별시 강동구 천호동 30-5,안단테 동물병원
8274,정상,02-441-5515,"서울특별시 강동구 고덕동 688번지 래미안힐스테이트고덕 상가 2층 212,213호",고덕 고래힐동물병원
8275,정상,02-472-7579,서울특별시 강동구 성내동 244-2번지,강동24시 SKY 동물의료센터
8276,정상,02-426-2775,서울특별시 강동구 암사동 414-18번지,돌봄동물병원
8277,정상,02-484-4063,서울특별시 강동구 성내동 322-7번지 1층,닥터표동물병원
8278,정상,442-7772-3,,두루동물병원
8279,정상,472-7343,서울특별시 강동구 길동 336-4번지,강동동물병원
8280,정상,474-5100,서울특별시 강동구 성내동 415-1,둔촌동물병원
8281,정상,02-484-7975,서울특별시 강동구 천호동 25-6번지 조희빌딩,동물병원 공감
8282,정상,02-464-7582,서울특별시 광진구 중곡동 162-8번지,스마트동물병원군자점
8283,정상,474-0117,,다래동물병원
8284,정상,457-0292,서울특별시 광진구 구의동 659번지 세림리오빌아파트 제비1-1호,프라임동물병원
8285,정상,444-7533,서울특별시 광진구 광장동 517-5번지 삼익아파트,동서울동물병원
8286,정상,467-3673,서울특별시 광진구 화양동 216번지,피카소동물병원
8287,정상,446-2349,서울특별시 광진구 중곡동 58-18번지,용마동물병원
8288,정상,462-5595,서울특별시 광진구 중곡동 241-34번지,중곡동물병원
8289,정상,454-9975,서울특별시 광진구 중곡동 161-27번지,방주종합동물병원
8290,정상,457-4545,서울특별시 광진구 구의동 68-37,광진동물의료센터
8291,정상,463-7075,서울특별시 광진구 자양동 553-280,이다종합동물병원
8292,정상,463-3216,서울특별시 광진구 군자동 1-2,나래동물병원
8293,정상,465-7582,서울특별시 광진구 군자동 363-4번지,보람동물병원
8294,정상,455-0077,서울특별시 광진구 능동 256-1번지,애플동물병원
8295,정상,457-8575,서울특별시 광진구 자양동 606-14번지,로엘동물병원
8296,정상,02-6954-7582,서울특별시 광진구 자양동 662-13,해맑은동물병원
8297,정상,429-8822,서울특별시 강동구 상일동 341-2번지,GD동물병원
8298,정상,3427-6419,서울특별시 강동구 명일동 289-15번지,피카소동물병원
8299,정상,484-0075,서울특별시 강동구 길동 151번지,길종합동물병원
8300,정상,484-8414,서울특별시 강동구 천호동 397-27번지 24통1반,세종동물병원
8301,정상,441-8588,서울특별시 강동구 암사동 451-12번지 5통8반,가나동물병원
8302,정상,468-6612,서울특별시 광진구 자양동 550-1,로얄 도그앤캣 메디컬센터
8303,정상,02-446-8175,서울특별시 광진구 구의동 611번지 구의현대2단지아파트,광진24시필동물병원
8304,정상,02-2024-1253,,쿨펫동물병원
8305,정상,24610079,,반디동물병원
8306,정상,24550975,,연두동물병원
8307,정상,450-3664,서울특별시 광진구 화양동 1,건국대학교 부속 동물병원
8308,정상,488-7463,,쥬라기동물병원
8309,정상,455-7570,서울특별시 광진구 광장동 530-39번지,쥬라기동물병원
8310,정상,2038-8253,서울특별시 광진구 중곡동 119-7번지,서울동물병원
8311,정상,457-2220,서울특별시 광진구 자양동 553-588번지,준동물병원
8312,정상,450-9306,서울특별시 광진구 능동 18-0,서울어린이대공원동물병원
8313,정상,487-7575,,열린24시동물병원
8314,정상,02-488-8275,서울특별시 강동구 성내동 322-6번지 EMK빌딩,박형우동물병원
8315,정상,02-498-7588,,파라곤동물병원
8316,정상,02-2234-1379,서울특별시 동대문구 신설동 109-13번지 청계천 대성 스카이렉스1,맑은 동물병원
8317,정상,02-957-7075,서울특별시 동대문구 용두동 790번지 롯데캐슬피렌체,그린동물병원
8318,정상,02-3295-3927,서울특별시 동대문구 용두동 38-17번지,엘동물병원
8319,정상,02-2242-7975,서울특별시 동대문구 전농동 652-1번지,제연동물병원
8320,정상,02-2215-7522,서울특별시 동대문구 장안동 335-3,VIP동물의료센터
8321,정상,02-2249-7600,서울특별시 동대문구 장안동 374-3번지,페트로동물의료원
8322,정상,02-6242-7500,서울특별시 동대문구 휘경동 267-84,하나동물병원
8323,정상,02-969-7579,서울특별시 동대문구 회기동 62-8번지,봄봄동물병원
8324,정상,02-6242-8275,서울특별시 동대문구 전농동 322-31번지,아띠동물의료센터
8325,정상,02-2242-0175,서울특별시 동대문구 장안동 483,스마트동물병원
8326,정상,02-965-0075,서울특별시 동대문구 이문동 292-10번지 이문동 웰츠타워,바론동물병원
8327,정상,02-2213-8875,서울특별시 동대문구 답십리동 1003-2번지 세기프라자,더케이동물병원
8328,정상,02-2242-7510,서울특별시 동대문구 답십리동 490-57번지,하이유 동물병원
8329,정상,02-2244-7755,서울특별시 동대문구 휘경동 34-48번지,심재웅동물병원
8330,정상,02-2244-7479,서울특별시 동대문구 장안동 100-8번지,박철환동물병원
8331,정상,02-2212-5233,서울특별시 동대문구 장안동 186-12번지,뉴월드동물병원
8332,정상,02-2214-6129,서울특별시 동대문구 답십리동 250-1,그랜드동물병원
8333,정상,02-967-0877,서울특별시 동대문구 이문동 324-3,애니케어동물병원
8334,정상,02-963-7582,서울특별시 동대문구 청량리동 359번지,푸른종합동물병원
8335,정상,02-2215-2022,서울특별시 동대문구 장안동 307-3번지,장평25시동물종합병원
8336,정상,02-925-3686,서울특별시 동대문구 용두동 732-5번지,안암동물병원
8337,정상,02-2244-1081,서울특별시 동대문구 전농동 38-24번지,주주동물병원
8338,정상,02-960-7501,서울특별시 동대문구 청량리동 400번지,디아크동물병원
8339,정상,051-333-7584,부산광역시 북구 화명동 2277-4번지 삼한골든뷰,원 동물병원
8340,정상,,충청남도 아산시 둔포면 석곡리 1805번지 아산테크노밸리이지더원8단지아파트,Dr.K 종합동물병원
8341,정상,055-633-7582,경상남도 거제시 상동동 603-3 102호,상문동물병원
8342,정상,,경상북도 포항시 북구 흥해읍 남성리 244번지,흥해동물병원
8343,정상,031-684-8779,경기도 평택시 청북읍 옥길리 1158-8,청북 햇살동물병원
8344,정상,043-833-8869,충청북도 괴산군 괴산읍 동부리,괴산증평축협동물병원
8345,정상,,경기도 용인시 처인구 남사면 아곡리 694번지 한숲스퀘어옐로우 A동 113호,숲속동물병원
8346,정상,,인천광역시 강화군 선원면 창리 493 희년빌딩 106호,Dr.G 동물병원
8347,정상,061-363-2133,전라남도 곡성군 곡성읍 읍내리 244-3,대동동물병원
8348,정상,917-2075,전라북도 익산시 함열읍 와리 198-5 상가 106호,다나음동물병원
8349,정상,423-7588,인천광역시 남동구 논현동 672-4,코지동물의료센터
8350,정상,236-7975,충청북도 청주시 흥덕구 가경동 2225,가경 나음 동물병원
8351,정상,557941030,경상남도 진주시 충무공동 40-2,혁신동물의료센터
8352,정상,02-2217-8930,서울특별시 동대문구 답십리동 52-3,아이원 동물병원
8353,정상,053-741-7474,대구광역시 수성구 만촌동 414-9,마음을 읽어주는 마음동물병원
8354,정상,02-402-3270,서울특별시 송파구 문정동 652-5 문정아이파크,동물병원알루
8355,정상,539597775,대구광역시 북구 대현동 340-15,해솔 동물병원
8356,정상,041-621-5000,충청남도 천안시 서북구 성성동 674,레이크동물의료센터
8357,정상,,경기도 양평군 양평읍 공흥리 192,초원동물병원
8358,정상,220887578,"서울특별시 구로구 항동 128-14 와이제이프라자 104, 204호",항동푸른숲동물병원
8359,정상,051-808-5550,부산광역시 부산진구 초읍동 263-36,더원동물의료센터
8360,정상,052-713-7582,울산광역시 북구 송정동 1235-4,잘하는 동물메디컬센터
8361,정상,,경기도 과천시 주암동 439 GT Motors,명성동물병원
8362,정상,031-569-8875,경기도 구리시 수택동 504-2 대벌부페,안심 동물의료센터
8363,정상,031-352-0002,경기도 화성시 향남읍 하길리 1470-2,루아동물병원
8364,정상,,경기도 이천시 설성면 금당리 53-2,소사랑 동물병원
8365,정상,031-522-6767,경기도 남양주시 다산동 3136-2,하랑동물의료센터
8366,정상,02-6925-2225,서울특별시 서초구 방배동 926-3,서울종합동물병원방배
8367,정상,,충청남도 공주시 옥룡동 289-8 1동 2호,생생동물병원
8368,정상,031-8029-5080,경기도 안성시 공도읍 진사리 354 스타필드 안성,웰니스동물병원
8369,정상,051-753-7582,부산광역시 수영구 민락동 110-82 3층,오리진 동물피부과병원
8370,정상,,경상북도 청송군 진보면 진안리 125-11,청송동물병원
8371,정상,,전라북도 김제시 금산면 원평리 202-4,원평동물병원
8372,정상,,전라북도 김제시 금산면 원평리 120-16,인성동물병원(출장전문)
8373,정상,032-832-7975,인천광역시 연수구 송도동 311 랜드마크시티센트럴더샵 261~5호,24시 오케이 동물병원
8374,정상,518065000,부산광역시 부산진구 부암동 318-76 협성휴포레시티즌파크아파트,대디동물병원
8375,정상,031-268-6575,"경기도 수원시 장안구 천천동 516 시네마타워 104호, 202호",24시 당신의 동물의료센터
8376,정상,02-509-1944,경기도 과천시 주암동 685 한국마사회,삼포동물병원
8377,정상,,서울특별시 영등포구 양평동4가 281 르네상스 한강 오피스텔,플러스동물메디컬센터
8378,정상,032-882-8275,인천광역시 미추홀구 용현동 558-16,포인트동물의료센터
8379,정상,051-638-9977,부산광역시 동구 범일동 937-6,구구동물병원
8380,정상,055-960-3500,경상남도 함양군 서상면 상남리 1782 가축유전자원센터,가축유전자원센터 동물병원
8381,정상,070-4351-3854,서울특별시 노원구 상계동 318-2 (주)노원24시동물의료센터 3층,앤(N)고양이병원
8382,정상,031-548-2582,경기도 수원시 영통구 망포동 47-12 영통 플래티넘베이스 비 204호,채움동물병원
8383,정상,537935959,대구광역시 수성구 사월동 421-1,오구오구 동물병원
8384,정상,051-515-7272,부산광역시 금정구 구서동 471-8,웰동물병원
8385,정상,949-7577,서울특별시 중랑구 묵동 238-8 하태윤산부인과,치료해 주오
8386,정상,,전라남도 영암군 영암읍 동무리 47-15,다나동물병원
8387,정상,02-6956-7599,서울특별시 은평구 불광동 276-32,동물병원 움
8388,정상,334523411,강원도 철원군 갈말읍 군탄리 928-6 춘천철원축협,춘천철원화천양구축산업협동조합 철원지점 동물병원
8389,정상,,인천광역시 연수구 옥련동 563-7 2층,우성동물병원
8390,정상,061-832-7582,전라남도 고흥군 고흥읍 남계리 840-3,고흥종합동물병원
8391,정상,031-8039-5382,경기도 성남시 분당구 운중동 1026-5,고양이병원 소설
8392,정상,031-8027-8080,경기도 하남시 망월동 1081 효성헤링턴타워더퍼스트,한결동물병원
8393,정상,064-803-0038,제주특별자치도 제주시 노형동 3783,브이동물메디컬센터
8394,정상,,서울특별시 송파구 잠실동 242-2,도그마루 동물병원
8395,정상,,부산광역시 해운대구 반여동 1190-1 우방신세계아파트,행복드림 동물병원
8396,정상,,경상북도 영천시 청통면 치일리 8-4,온누리동물병원
8397,정상,032-556-9990,인천광역시 계양구 효성동 75-3 효성동메트하임 101동 101호,소나무동물메디컬 센터
8398,정상,323487775,경기도 부천시 옥길동 745-7 지음프라자,옥길아라동물의료센터
8399,정상,,경기도 성남시 분당구 구미동 177 그랜드프라자 102호,뉴욕동물병원
8400,정상,02-6956-2280,서울특별시 용산구 한남동 737-4 1층,더벳한남동물병원
8401,정상,517217975,"부산광역시 기장군 일광면 삼성리 830-8 스타타워Ⅱ, 301,302호",일광해빛동물병원
8402,정상,031-360-0818,경기도 안양시 동안구 호계동 943-16 영신빌딩 202호,퍼스트동물병원
8403,정상,062-222-0075,광주광역시 동구 대인동 320-1,24시노아동물메디컬센터
8404,정상,,경기도 연천군 전곡읍 전곡리 333-265 드리움하우스,하나로 동물병원
8405,정상,,서울특별시 영등포구 신길동 4937 신길뉴타운 한화 꿈에그린,시그널동물병원
8406,정상,02-2237-7582,서울특별시 강남구 청담동 46 베디베로스퀘어,놀로동물행동클리닉
8407,정상,043-287-7566,충청북도 청주시 서원구 수곡동 79-7 김명수내과의원,미유펫동물병원
8408,정상,033-636-7179,강원도 속초시 조양동 1497-5,나의 동물메디컬 센터
8409,정상,,경상북도 고령군 쌍림면 고곡리 257-7,경북동물병원
8410,정상,,경상북도 구미시 선산읍 노상리 48 구미선산 주공아파트,태원동물병원
8411,정상,051-819-6061,부산광역시 부산진구 전포동 876-7,24시 휴동물의료센터
8412,정상,316137509,경기도 화성시 능동 1093-12,나래동물의료센터
8413,정상,02-6951-0275,경기도 고양시 덕양구 향동동 489-11,서울하은동물병원
8414,정상,,경상북도 문경시 영신동 488-16,태산동물병원
8415,정상,,전라북도 김제시 신풍동 44-10,가온동물병원
8416,정상,031-8055-7803,경기도 오산시 궐동 701-4,하군이네 동물병원
8417,정상,033-645-5575,강원도 강릉시 홍제동 1026-5,위드동물병원
8418,정상,051-555-1125,부산광역시 동래구 낙민동 205-12,헤아림동물병원
8419,정상,,충청남도 서산시 예천동 17-9,구피동물병원
8420,정상,054-680-7451,경상북도 영양군 영양읍 대천리 360 국립멸종위기종복원센터,국립생태원 멸종위기종복원센터
8421,정상,031-771-9533,경기도 양평군 양평읍 공흥리 730-7 103호,팜스플랜동물병원(출장전문)
8422,정상,051-747-1275,부산광역시 해운대구 중동 942-6,리안 동물병원
8423,정상,062-716-5775,광주광역시 북구 본촌동 673-14,올치동물병원
8424,정상,,경기도 고양시 덕양구 토당동 870-5,탑동물병원
8425,정상,031-735-0922,경기도 성남시 중원구 금광동 3704 정성빌딩,지음동물의료센터
8426,정상,,경기도 남양주시 진건읍 용정리 796-3,진건동물병원
8427,정상,02-6951-1432,경기도 광명시 소하동 1335,치료해주오
8428,정상,312867582,경기도 용인시 기흥구 마북동 524-1,온 동물의료센터
8429,정상,02-2039-9780,서울특별시 서초구 잠원동 72-2 반원상가,파파동물병원
8430,정상,02-511-7522,서울특별시 강남구 청담동 46 베디베로스퀘어,VIP동물의료센터 청담점
8431,정상,,전라북도 전주시 완산구 효자동2가 1-2,개린이 동물병원
8432,정상,,경상북도 울진군 울진읍 연지리 828,魏동물병원
8433,정상,,전라북도 완주군 삼례읍 삼례리 1084-11 102동,삼정동물병원
8434,정상,,강원도 춘천시 석사동 116-27,예방동물병원
8435,정상,,경기도 포천시 가산면 마산리 427-4 6호,선동물병원
8436,정상,063-273-5575,전라북도 전주시 덕진구 만성동 1366-3,아이들 동물병원
8437,정상,051-711-0006,부산광역시 동래구 명륜동 506-13 동림빌딩,24시 리본동물의료센터
8438,정상,,충청남도 천안시 서북구 차암동 435-1 차암동물병원 105호,차암동물병원
8439,정상,031-859-8275,경기도 양주시 옥정동 1036-7,24시 양주 힐 동물의료센터
8440,정상,517247570,"부산광역시 기장군 일광면 삼성리 825-2 일광제일프라자, 2층 203호",바른진료 동물병원
8441,정상,,경기도 김포시 마산동 647-7 1층,땡큐DOG동물병원
8442,정상,429347582,대전광역시 대덕구 석봉동 770 금강엑슬루타워,엑슬루 동물병원
8443,정상,02-511-7522,서울특별시 강남구 청담동 46 베디베로스퀘어,VIP동물한방재활의학센터
8444,정상,062-675-7600,광주광역시 남구 주월동 1279-20 JM빌딩,비타동물의료센터
8445,정상,031-733-1777,경기도 성남시 중원구 상대원동 2999-26,상대원 동물병원
8446,정상,,경상남도 통영시 미수동 381-3 태영빌라2차 상가동 202호,섬동물병원
8447,정상,,대구광역시 동구 효목동 291-13 선화하이츠,행복동물병원
8448,정상,051-711-0006,부산광역시 동래구 명륜동 506-13 동림빌딩,24시 리본동물영상센터
8449,정상,033-633-4212,강원도 속초시 교동 690-13,고제용 동물병원
8450,정상,,전라북도 전주시 완산구 평화동1가 708-2,코끼리 동물의료센터
8451,정상,041-881-1400,충청남도 공주시 신관동 263-4,비나인동물병원
8452,정상,,경상북도 경산시 진량읍 선화리 720-9,소소 동물병원
8453,정상,,강원도 양구군 국토정중앙면 심포리 333-28,정중앙동물병원
8454,정상,032-765-0112,인천광역시 동구 송현동 99-15,인천종합동물병원
8455,정상,,경기도 고양시 덕양구 토당동 870-5,탑동물병원
8456,정상,,경상남도 통영시 북신동 109-44 승원동물병원,승원 동물병원
8457,정상,041-753-7599,충청남도 금산군 금산읍 중도리 191-15,하나동물병원
8458,정상,,경상북도 상주시 공성면 옥산리 171,고고동물병원
8459,정상,269547544,서울특별시 도봉구 쌍문동 256 에벤에셀아파트,보듬동물병원
8460,정상,529-5582,광주광역시 북구 운암동 357-7 영일빌딩 106호,나래동물병원
8461,정상,523-7979,광주광역시 북구 운암동 1051-29번지,종로동물병원
8462,정상,401-5323,광주광역시 북구 문흥동 1003-1번지,코아동물병원
8463,정상,521-7582,광주광역시 북구 운암동 348-2,자연동물병원
8464,정상,268-7989,광주광역시 북구 오치동 762-2,방주동물병원
8465,정상,251-8597,광주광역시 북구 우산동 206-8번지,가야동물병원
8466,정상,544-7582,대전광역시 서구 관저동 1110번지,도안동물병원
8467,정상,472-7566,대전광역시 서구 탄방동 827번지,드림동물병원
8468,정상,042-585-0076,대전광역시 서구 도마동 173-1 도마동써머스빌주상복합,엄마손동물병원
8469,정상,487-7554,대전광역시 서구 탄방동 1275번지,케나인동물병원
8470,정상,,대전광역시 서구 갈마동 762번지 101호,J.H 동물병원
8471,정상,042-486-8878,대전광역시 서구 둔산동 1810,스마트동물병원
8472,정상,538-3838~9,대전광역시 서구 내동 7번지,한민동물병원
8473,정상,536-3480,대전광역시 서구 갈마동 1070번지,둔산동물병원
8474,정상,486-3375,대전광역시 서구 월평동 429번지,마크로24시 동물병원
8475,정상,532-7588,대전광역시 서구 갈마동 1438번지 동원빌딩,대전종합 동물병원
8476,정상,042-531-4405,대전광역시 서구 내동 169-11번지,쌤아저씨
8477,정상,042-581-7282,대전광역시 서구 정림동 593,연이동물병원
8478,정상,,대전광역시 서구 월평동 510번지 이마트 둔산점 3층,웰니스클리닉동물병원
8479,정상,042-223-2233,대전광역시 서구 탄방동 746 로데오 타운,쿨펫동물병원탄방점
8480,정상,042-533-7533,대전광역시 서구 가장동 42-3번지,퍼피동물병원
8481,정상,,대전광역시 서구 월평동 300번지 무지개아파트,아이피드동물병원
8482,정상,042-825-3399,대전광역시 서구 도안동 905번지 102호,수정동물병원
8483,정상,042-826-7938,대전광역시 서구 관저동 1971-2,도드람양돈협동조합동물병원
8484,정상,489-8275,대전광역시 서구 갈마동 271-28번지,리본 동물병원
8485,정상,716-3475,대전광역시 서구 가수원동 897번지,와이즈동물병원
8486,정상,544-2475,대전광역시 서구 관저동 1781,웰케어동물병원
8487,정상,042-546-7575,대전광역시 서구 관저동 1542,관저종합동물병원
8488,정상,477-7575,대전광역시 서구 만년동 135번지,만년YES동물병원
8489,정상,489-8834,대전광역시 서구 탄방동 710번지 로고스빌딩,닥터코기동물병원
8490,정상,,대전광역시 서구 갈마동 791-3,정담 동물병원
8491,정상,042)486-7581,"대전광역시 서구 탄방동 605 2,3층",24아프리카동물메디컬센터
8492,정상,,경상남도 고성군 회화면 배둔리 824-16번지,조수의과가축병원
8493,정상,674-7343,경상남도 고성군 고성읍 송학리 325-4번지,제일가축병원
8494,정상,,경상남도 산청군 신안면 하정리 772-5번지 오렌지게임랜드,신안가축병원
8495,정상,,경상남도 산청군 시천면 사리 926-6번지 지코바호프,덕산가축병원
8496,정상,,경상남도 산청군 단성면 성내리 188-6번지 남산가축병원,남산가축병원
8497,정상,,경상남도 산청군 산청읍 지리 119-3,경상동물병원
8498,정상,974-0074,경상남도 산청군 산청읍 산청리 201-1번지,우방가축병원
8499,정상,973-0034,경상남도 산청군 금서면 주상리 218-1 화계시장,산청동물병원
8500,정상,,경상남도 산청군 신안면 하정리 928-10번지 산청축협원지지소,진동물병원
8501,정상,055-974-3575,경상남도 산청군 산청읍 옥산리 329-4번지,남강동물병원
8502,정상,055-973-7584,경상남도 산청군 신안면 하정리 651-5 협성철강,약초동물병원
8503,정상,673-7737,경상남도 고성군 회화면 배둔리 819-49번지,경남축산가축병원
8504,정상,,경상남도 고성군 고성읍 동외리 287-12번지,고성동물병원
8505,정상,055-772-2335,경상남도 진주시 가좌동 900 경상대학교,경남야생동물센터
8506,정상,055-746-3375,경상남도 진주시 중안동 15-11,진주 돌담 동물병원
8507,정상,,경상남도 진주시 초전동 1630-1,튼튼 동물병원
8508,정상,,경상남도 진주시 호탄동 976-1번지,행복한동물병원
8509,정상,055-748-7500,경상남도 진주시 평거동 933번지,이솝동물메디컬
8510,정상,055-752-3365,,굿닥터동물병원
8511,정상,,경상남도 진주시 일반성면 창촌리 657-3번지,사랑동물병원
8512,정상,,경상남도 창녕군 창녕읍 교하리,창녕동물병원
8513,정상,,경상남도 창녕군 대지면 효정리 43-12,위너동물병원
8514,정상,,경상남도 창녕군 계성면 명리 954-5,경남수의동물병원
8515,정상,055-533-7583,경상남도 창녕군 창녕읍 교하리 249-4번지,제일F&C
8516,정상,,경상남도 창녕군 대합면 합리 1324번지,서울동물병원
8517,정상,,경상남도 창녕군 성산면 정녕리 548,한국동물병원(출장진료전문병원)
8518,정상,741-9910,경상남도 진주시 인사동 180-1번지,제일가축병원
8519,정상,754-2700,경상남도 진주시 금곡면 두문리 608-18번지,영진가축병원
8520,정상,742-7504,경상남도 진주시 명석면 우수리 59-5번지,초원동물병원
8521,정상,741-5421,경상남도 진주시 인사동 198-15번지,민들레동물병원
8522,정상,761-0383,경상남도 진주시 하대동 337-3번지,강동물병원
8523,정상,755-3625,경상남도 진주시 칠암동 296-3번지,가람동물병원
8524,정상,747-5658,경상남도 진주시 평거동 5-19번지,보람동물병원
8525,정상,748-5426,경상남도 진주시 인사동 140-11번지,현대동물병원
8526,정상,748-5487,경상남도 진주시 이현동 21-3번지 이현종합시장 138호,우리동물병원
8527,정상,055)758-9111,경상남도 진주시 상대동 303-45번지,진주축협 동물병원
8528,정상,055-748-7391,경상남도 진주시 평거동 193-10번지 라비안 빌딩 1층,늘조은동물병원
8529,정상,055-748-0075,경상남도 진주시 인사동 12-5번지,펫동물병원
8530,정상,757-7502,경상남도 진주시 상대동 306-29번지,랑'S종합동물병원
8531,정상,055-772-2324,경상남도 진주시 가좌동,경상국립대학교수의과대학부속동물병원
8532,정상,055-756-5612,경상남도 진주시 문산읍 상문리 186-3번지,드림벳동물병원
8533,정상,055-752-5803,경상남도 진주시 일반성면 창촌리 643-4번지,경남동물병원
8534,정상,055-772-2323,경상남도 진주시 가좌동,경상국립대학교 동물의료원
8535,정상,055-750-2870,경상남도 진주시 금산면 속사리 159,공군교육사령부동물병원
8536,정상,,경상남도 함안군 군북면 중암리 55번지,군북가축병원
8537,정상,,경상남도 함안군 가야읍 말산리 425-11번지,김동래동물병원
8538,정상,,경상남도 함안군 가야읍 도항리 100-3번지,경상동물병원
8539,정상,055-851-5860,경상남도 사천시 사천읍 사주리 49-3번지,사천축협동물병원
8540,정상,,,사천동물병원
8541,정상,855-1275,경상남도 사천시 사천읍 선인리 180번지,동물병원 WITH-PET
8542,정상,,경상남도 사천시 정동면 예수리 549-1번지,현대동물병원
8543,정상,055-835-9775,경상남도 사천시 향촌동 917-9 봉화대,힐링동물병원
8544,정상,055-835-8275,경상남도 사천시 선구동 22-1번지,중앙동물병원
8545,정상,055-854-7582,경상남도 사천시 사천읍 수석리 302-9 배광용한약국,온 동물병원
8546,정상,033-372-2260,강원도 영월군 영월읍 영흥리 948-12,축협동물병원
8547,정상,033-375-9275,강원도 영월군 영월읍 하송리 184-1,수호동물병원
8548,정상,033-563-0739,강원도 정선군 정선읍 봉양리 209-10번지 3통1반,현대가축병원
8549,정상,033-563-1805,강원도 정선군 정선읍 봉양리 330-3,평창영월정선축협 정선지점 동물병원
8550,정상,563-6563,강원도 정선군 정선읍 봉양리 321번지,다나동물병원
8551,정상,563-0198,강원도 정선군 정선읍 봉양리 220-6번지,(주)정선가축병원
8552,정상,,경상남도 합천군 가야면 야천리 452번지 1통,박동물병원
8553,정상,,경상남도 합천군 가야면 황산리 18-8번지,가야농업협동조합동물병원
8554,정상,934-0710,경상남도 합천군 삼가면 금리 55-1번지,소망가축병원
8555,정상,,경상남도 합천군 대양면 정양리 103-8번지,종합동물병원
8556,정상,932-7750,경상남도 합천군 가야면 황산리 351번지 26통,가야농업협동조합동물병원
8557,정상,,경상남도 합천군 삼가면 일부리 933-4번지 2통3반,삼가가축병원
8558,정상,,경상남도 합천군 삼가면 924-2번지,합천가축병원
8559,정상,055-932-5279,경상남도 합천군 합천읍 합천리 867번지,우리동물병원
8560,정상,933-0058,경상남도 합천군 율곡면 임북리 571번지,합천축협동물병원
8561,정상,,경상남도 합천군 합천읍 합천리,강형모동물병원
8562,정상,931-3135,경상남도 합천군 합천읍 합천리 891-8,십자가축병원
8563,정상,,경상남도 합천군 합천읍 합천리 660-3번지,제일가축병원
8564,정상,,경상남도 합천군 초계면 초계리 93-5번지,박명기 동물병원
8565,정상,,,태민동물병원
8566,정상,,강원도 삼척시 근덕면 광태리 216-1번지,강원동물병원
8567,정상,"573-5031,3",강원도 삼척시 남양동 329-12번지,동해삼척태백축산업협동조합 동물병원
8568,정상,574-0775,강원도 삼척시 남양동 18-16번지 8통4반,두타동물병원
8569,정상,032-719-7533,인천광역시 강화군 강화읍 갑곳리 364,디디동물병원
8570,정상,,경상북도 의성군 안계면 용기리 848-23,다온동물병원
8571,정상,,경상북도 의성군 봉양면 화전리 78-8,다호동물병원
8572,정상,031-434-0863,경기도 시흥시 정왕동 1881-11번지 화신프라자,배곧코코동물병원
8573,정상,,충청북도 청주시 서원구 분평동 742번지 26통1반,가까운동물병원
8574,정상,275-7575,충청북도 청주시 서원구 사직동 569-8번지,그린동물병원
8575,정상,,충청북도 청주시 서원구 사창동 304-1 두진 하트리움에덴 1층 108호,한빛동물병원
8576,정상,273-7582,충청북도 청주시 서원구 사직동 574-10,와와동물병원
8577,정상,,충청북도 청주시 서원구 분평동 246-14,분평종합동물병원
8578,정상,,충청북도 영동군 영동읍 계산리 691-28번지 동물병원,영동합동동물병원
8579,정상,216-8274,충청북도 청주시 청원구 내덕동 216-11,정성환동물병원
8580,정상,217-0078,충청북도 청주시 청원구 율량동 925번지,주주종합동물병원
8581,정상,215-9336,충청북도 청주시 청원구 북이면 금암리 251-2,충북낙농업협동조합
8582,정상,212-9117,충청북도 청주시 청원구 내수읍 구성리 253-5번지,신흥동물병원(산업동물병원)
8583,정상,241-7582,충청북도 청주시 청원구 오창읍 각리 637-9번지 대원칸타빌아파트 상가동 101호,튼튼 동물병원
8584,정상,043-744-4209,충청북도 영동군 영동읍 계산리 662-6번지 최종주동물병원,최종주동물병원
8585,정상,744-8275,충청북도 영동군 영동읍 계산리 671-6번지 신화빌딩 1층,백동물병원
8586,정상,544-2342,충청북도 보은군 보은읍 삼산리 40-4번지,서울동물병원
8587,정상,,충청북도 보은군 보은읍 삼산리 156-14번지,최상오동물병원
8588,정상,544-2474,충청북도 보은군 보은읍 삼산리 135번지 31통남양리츠빌아파트 101동 1106호,한국동물병원
8589,정상,542-7595,충청북도 보은군 마로면 관기리 388번지 21통3반,중앙동물병원
8590,정상,543-5237,충청북도 보은군 보은읍 이평리 134-12번지 상가,송진우동물병원
8591,정상,043-223-5511,충청북도 청주시 청원구 내덕동 300-4번지,하나동물병원
8592,정상,212-7582,충청북도 청주시 청원구 율량동 926-1번지,소망종합동물병원
8593,정상,043-229-0532,충청북도 청주시 청원구 우암동 378-7 청주축산농협,청주축협동물병원
8594,정상,,경기도 동두천시 생연동 660-47번지,나라동물병원
8595,정상,,경기도 동두천시 지행동 325-13,삼성동물병원
8596,정상,260-8275,충청북도 청주시 흥덕구 봉명동 641-1번지,새론동물병원
8597,정상,232-7582,충청북도 청주시 흥덕구 봉명동 171-2번지,동물병원 이야기
8598,정상,,충청북도 청주시 흥덕구 복대동 2647번지,아인동물의료센터
8599,정상,043-249-7500,충청북도 청주시 흥덕구 오송읍 만수리 495,(주)옵티팜
8600,정상,233-7512,충청북도 청주시 흥덕구 비하동 714번지,강서동물병원
8601,정상,861-3355,경기도 동두천시 지행동 694번지 201호,이담동물병원
8602,정상,043-544-8514,충청북도 보은군 마로면 관기리 388-4번지,E 동물의료원
